,right,cam,ctm,cam_time,ctm_time,rate
0,1,0,26032,-54.617790937423706,-14.79106879234314,0.26356589147286824
1,1,0,8697,-54.617790937423706,-14.79106879234314,0.26356589147286824
2,1,0,8698,-54.617790937423706,-14.79106879234314,0.26356589147286824
3,0,0,8699,-54.617790937423706,-14.79106879234314,0.26356589147286824
4,1,0,8700,-54.617790937423706,-14.79106879234314,0.26356589147286824
5,1,0,8701,-54.617790937423706,-14.79106879234314,0.26356589147286824
6,1,0,8702,-54.617790937423706,-14.79106879234314,0.26356589147286824
7,1,0,8703,-54.617790937423706,-14.79106879234314,0.26356589147286824
8,1,0,8704,-54.617790937423706,-14.79106879234314,0.26356589147286824
9,1,0,8705,-54.617790937423706,-14.79106879234314,0.26356589147286824
10,0,0,8706,-54.617790937423706,-14.79106879234314,0.26356589147286824
11,1,0,8707,-54.617790937423706,-14.79106879234314,0.26356589147286824
12,1,0,8708,-54.617790937423706,-14.79106879234314,0.26356589147286824
13,1,0,8709,-54.617790937423706,-14.79106879234314,0.26356589147286824
14,1,0,8710,-54.617790937423706,-14.79106879234314,0.26356589147286824
15,1,0,8711,-54.617790937423706,-14.79106879234314,0.26356589147286824
16,1,0,8712,-54.617790937423706,-14.79106879234314,0.26356589147286824
17,1,0,8713,-54.617790937423706,-14.79106879234314,0.26356589147286824
18,1,0,8714,-54.617790937423706,-14.79106879234314,0.26356589147286824
19,1,0,8715,-54.617790937423706,-14.79106879234314,0.26356589147286824
20,1,0,8716,-54.617790937423706,-14.79106879234314,0.26356589147286824
21,1,0,8717,-54.617790937423706,-14.79106879234314,0.26356589147286824
22,1,0,8696,-54.617790937423706,-14.79106879234314,0.26356589147286824
23,0,0,8695,-54.617790937423706,-14.79106879234314,0.26356589147286824
24,1,0,8694,-54.617790937423706,-14.79106879234314,0.26356589147286824
25,1,0,8693,-54.617790937423706,-14.79106879234314,0.26356589147286824
26,1,0,8671,-54.617790937423706,-14.79106879234314,0.26356589147286824
27,1,0,8672,-54.617790937423706,-14.79106879234314,0.26356589147286824
28,1,0,8673,-54.617790937423706,-14.79106879234314,0.26356589147286824
29,1,0,8674,-54.617790937423706,-14.79106879234314,0.26356589147286824
30,0,0,8675,-54.617790937423706,-14.79106879234314,0.26356589147286824
31,1,0,8676,-54.617790937423706,-14.79106879234314,0.26356589147286824
32,0,0,8677,-54.617790937423706,-14.79106879234314,0.26356589147286824
33,1,0,8678,-54.617790937423706,-14.79106879234314,0.26356589147286824
34,1,0,8679,-54.617790937423706,-14.79106879234314,0.26356589147286824
35,1,0,8680,-54.617790937423706,-14.79106879234314,0.26356589147286824
36,0,0,8670,-54.617790937423706,-14.79106879234314,0.26356589147286824
37,1,0,8681,-54.617790937423706,-14.79106879234314,0.26356589147286824
38,1,0,8683,-54.617790937423706,-14.79106879234314,0.26356589147286824
39,1,0,8684,-54.617790937423706,-14.79106879234314,0.26356589147286824
40,0,0,8685,-54.617790937423706,-14.79106879234314,0.26356589147286824
41,1,0,8686,-54.617790937423706,-14.79106879234314,0.26356589147286824
42,1,0,8687,-54.617790937423706,-14.79106879234314,0.26356589147286824
43,1,0,8688,-54.617790937423706,-14.79106879234314,0.26356589147286824
44,1,0,8689,-54.617790937423706,-14.79106879234314,0.26356589147286824
45,1,0,8690,-54.617790937423706,-14.79106879234314,0.26356589147286824
46,1,0,8691,-54.617790937423706,-14.79106879234314,0.26356589147286824
47,1,0,8692,-54.617790937423706,-14.79106879234314,0.26356589147286824
48,1,0,8718,-54.617790937423706,-14.79106879234314,0.26356589147286824
49,1,0,8719,-54.617790937423706,-14.79106879234314,0.26356589147286824
50,1,0,8720,-54.617790937423706,-14.79106879234314,0.26356589147286824
51,1,0,8745,-54.617790937423706,-14.79106879234314,0.26356589147286824
52,1,0,8747,-54.617790937423706,-14.79106879234314,0.26356589147286824
53,1,0,8748,-54.617790937423706,-14.79106879234314,0.26356589147286824
54,1,0,8749,-54.617790937423706,-14.79106879234314,0.26356589147286824
55,0,0,8750,-54.617790937423706,-14.79106879234314,0.26356589147286824
56,0,0,8751,-54.617790937423706,-14.79106879234314,0.26356589147286824
57,1,0,8752,-54.617790937423706,-14.79106879234314,0.26356589147286824
58,0,0,8753,-54.617790937423706,-14.79106879234314,0.26356589147286824
59,0,0,8754,-54.617790937423706,-14.79106879234314,0.26356589147286824
60,1,0,8755,-54.617790937423706,-14.79106879234314,0.26356589147286824
61,0,0,8756,-54.617790937423706,-14.79106879234314,0.26356589147286824
62,1,0,8757,-54.617790937423706,-14.79106879234314,0.26356589147286824
63,1,0,8758,-54.617790937423706,-14.79106879234314,0.26356589147286824
64,1,0,8759,-54.617790937423706,-14.79106879234314,0.26356589147286824
65,1,0,8760,-54.617790937423706,-14.79106879234314,0.26356589147286824
66,1,0,8761,-54.617790937423706,-14.79106879234314,0.26356589147286824
67,0,0,8762,-54.617790937423706,-14.79106879234314,0.26356589147286824
68,1,0,8763,-54.617790937423706,-14.79106879234314,0.26356589147286824
69,1,0,8764,-54.617790937423706,-14.79106879234314,0.26356589147286824
70,1,0,8765,-54.617790937423706,-14.79106879234314,0.26356589147286824
71,1,0,8766,-54.617790937423706,-14.79106879234314,0.26356589147286824
72,1,0,8767,-54.617790937423706,-14.79106879234314,0.26356589147286824
73,1,0,8746,-54.617790937423706,-14.79106879234314,0.26356589147286824
74,1,0,8744,-54.617790937423706,-14.79106879234314,0.26356589147286824
75,1,0,8721,-54.617790937423706,-14.79106879234314,0.26356589147286824
76,1,0,8743,-54.617790937423706,-14.79106879234314,0.26356589147286824
77,0,0,8722,-54.617790937423706,-14.79106879234314,0.26356589147286824
78,1,0,8723,-54.617790937423706,-14.79106879234314,0.26356589147286824
79,1,0,8724,-54.617790937423706,-14.79106879234314,0.26356589147286824
80,1,0,8725,-54.617790937423706,-14.79106879234314,0.26356589147286824
81,1,0,8726,-54.617790937423706,-14.79106879234314,0.26356589147286824
82,1,0,8727,-54.617790937423706,-14.79106879234314,0.26356589147286824
83,1,0,8728,-54.617790937423706,-14.79106879234314,0.26356589147286824
84,1,0,8729,-54.617790937423706,-14.79106879234314,0.26356589147286824
85,1,0,8730,-54.617790937423706,-14.79106879234314,0.26356589147286824
86,1,0,8731,-54.617790937423706,-14.79106879234314,0.26356589147286824
87,1,0,8732,-54.617790937423706,-14.79106879234314,0.26356589147286824
88,1,0,8733,-54.617790937423706,-14.79106879234314,0.26356589147286824
89,1,0,8734,-54.617790937423706,-14.79106879234314,0.26356589147286824
90,1,0,8735,-54.617790937423706,-14.79106879234314,0.26356589147286824
91,1,0,8736,-54.617790937423706,-14.79106879234314,0.26356589147286824
92,1,0,8737,-54.617790937423706,-14.79106879234314,0.26356589147286824
