,right,cam,ctm,cam_time,ctm_time,rate
0,1,0,26032,-53.7360634803772,-15.382161378860474,0.18992248062015504
1,1,0,8689,-53.7360634803772,-15.382161378860474,0.18992248062015504
2,1,0,8690,-53.7360634803772,-15.382161378860474,0.18992248062015504
3,0,0,8691,-53.7360634803772,-15.382161378860474,0.18992248062015504
4,1,0,8692,-53.7360634803772,-15.382161378860474,0.18992248062015504
5,1,0,8693,-53.7360634803772,-15.382161378860474,0.18992248062015504
6,1,0,8694,-53.7360634803772,-15.382161378860474,0.18992248062015504
7,1,0,8695,-53.7360634803772,-15.382161378860474,0.18992248062015504
8,1,0,8696,-53.7360634803772,-15.382161378860474,0.18992248062015504
9,1,0,8697,-53.7360634803772,-15.382161378860474,0.18992248062015504
10,0,0,8698,-53.7360634803772,-15.382161378860474,0.18992248062015504
11,1,0,8699,-53.7360634803772,-15.382161378860474,0.18992248062015504
12,1,0,8700,-53.7360634803772,-15.382161378860474,0.18992248062015504
13,1,0,8701,-53.7360634803772,-15.382161378860474,0.18992248062015504
14,1,0,8702,-53.7360634803772,-15.382161378860474,0.18992248062015504
15,1,0,8703,-53.7360634803772,-15.382161378860474,0.18992248062015504
16,1,0,8704,-53.7360634803772,-15.382161378860474,0.18992248062015504
17,1,0,8705,-53.7360634803772,-15.382161378860474,0.18992248062015504
18,1,0,8706,-53.7360634803772,-15.382161378860474,0.18992248062015504
19,1,0,8707,-53.7360634803772,-15.382161378860474,0.18992248062015504
20,1,0,8708,-53.7360634803772,-15.382161378860474,0.18992248062015504
21,1,0,8709,-53.7360634803772,-15.382161378860474,0.18992248062015504
22,1,0,8688,-53.7360634803772,-15.382161378860474,0.18992248062015504
23,0,0,8687,-53.7360634803772,-15.382161378860474,0.18992248062015504
24,1,0,8686,-53.7360634803772,-15.382161378860474,0.18992248062015504
25,1,0,8685,-53.7360634803772,-15.382161378860474,0.18992248062015504
26,1,0,8663,-53.7360634803772,-15.382161378860474,0.18992248062015504
27,1,0,8664,-53.7360634803772,-15.382161378860474,0.18992248062015504
28,1,0,8665,-53.7360634803772,-15.382161378860474,0.18992248062015504
29,1,0,8666,-53.7360634803772,-15.382161378860474,0.18992248062015504
30,0,0,8667,-53.7360634803772,-15.382161378860474,0.18992248062015504
31,1,0,8668,-53.7360634803772,-15.382161378860474,0.18992248062015504
32,0,0,8669,-53.7360634803772,-15.382161378860474,0.18992248062015504
33,1,0,8670,-53.7360634803772,-15.382161378860474,0.18992248062015504
34,1,0,8671,-53.7360634803772,-15.382161378860474,0.18992248062015504
35,1,0,8672,-53.7360634803772,-15.382161378860474,0.18992248062015504
36,0,0,8662,-53.7360634803772,-15.382161378860474,0.18992248062015504
