,right,cam,ctm,rate,cam_time,ctm_time
0,1,0,9706,0.229,-9.035290479660034,-9.024510622024536
1,1,42,4400,0.229,-9.035290479660034,-9.024510622024536
2,1,0,6732,0.229,-9.035290479660034,-9.024510622024536
3,1,0,9229,0.229,-9.035290479660034,-9.024510622024536
4,1,0,6110,0.229,-9.035290479660034,-9.024510622024536
5,1,0,7026,0.229,-9.035290479660034,-9.024510622024536
6,1,0,5620,0.229,-9.035290479660034,-9.024510622024536
7,1,0,2231,0.229,-9.035290479660034,-9.024510622024536
8,1,0,942,0.229,-9.035290479660034,-9.024510622024536
9,1,0,1368,0.229,-9.035290479660034,-9.024510622024536
10,1,0,8768,0.229,-9.035290479660034,-9.024510622024536
11,1,0,6403,0.229,-9.035290479660034,-9.024510622024536
12,1,0,1817,0.229,-9.035290479660034,-9.024510622024536
13,1,0,8765,0.229,-9.035290479660034,-9.024510622024536
14,1,0,6609,0.229,-9.035290479660034,-9.024510622024536
15,1,0,3649,0.229,-9.035290479660034,-9.024510622024536
16,1,0,1938,0.229,-9.035290479660034,-9.024510622024536
17,1,0,9362,0.229,-9.035290479660034,-9.024510622024536
18,1,139,145,0.229,-9.035290479660034,-9.024510622024536
19,1,0,5848,0.229,-9.035290479660034,-9.024510622024536
20,1,0,1646,0.229,-9.035290479660034,-9.024510622024536
21,1,0,7736,0.229,-9.035290479660034,-9.024510622024536
22,1,0,7573,0.229,-9.035290479660034,-9.024510622024536
23,1,0,2484,0.229,-9.035290479660034,-9.024510622024536
24,1,0,5580,0.229,-9.035290479660034,-9.024510622024536
25,1,0,8728,0.229,-9.035290479660034,-9.024510622024536
26,1,0,9895,0.229,-9.035290479660034,-9.024510622024536
27,1,0,5964,0.229,-9.035290479660034,-9.024510622024536
28,1,0,9042,0.229,-9.035290479660034,-9.024510622024536
29,1,0,6652,0.229,-9.035290479660034,-9.024510622024536
30,1,0,2846,0.229,-9.035290479660034,-9.024510622024536
31,1,24,6262,0.229,-9.035290479660034,-9.024510622024536
32,1,0,3161,0.229,-9.035290479660034,-9.024510622024536
33,1,0,4634,0.229,-9.035290479660034,-9.024510622024536
34,1,0,9712,0.229,-9.035290479660034,-9.024510622024536
35,1,0,5046,0.229,-9.035290479660034,-9.024510622024536
36,1,0,9558,0.229,-9.035290479660034,-9.024510622024536
37,1,0,6741,0.229,-9.035290479660034,-9.024510622024536
38,1,47,4206,0.229,-9.035290479660034,-9.024510622024536
39,1,0,7447,0.229,-9.035290479660034,-9.024510622024536
40,1,0,6886,0.229,-9.035290479660034,-9.024510622024536
41,1,0,8854,0.229,-9.035290479660034,-9.024510622024536
42,1,0,6070,0.229,-9.035290479660034,-9.024510622024536
43,1,43,4359,0.229,-9.035290479660034,-9.024510622024536
44,1,81,2384,0.229,-9.035290479660034,-9.024510622024536
45,1,82,2331,0.229,-9.035290479660034,-9.024510622024536
46,1,0,6638,0.229,-9.035290479660034,-9.024510622024536
47,1,0,5010,0.229,-9.035290479660034,-9.024510622024536
48,1,0,5599,0.229,-9.035290479660034,-9.024510622024536
49,1,0,6086,0.229,-9.035290479660034,-9.024510622024536
50,1,35,5251,0.229,-9.035290479660034,-9.024510622024536
51,1,0,2703,0.229,-9.035290479660034,-9.024510622024536
52,1,0,4045,0.229,-9.035290479660034,-9.024510622024536
53,1,0,3555,0.229,-9.035290479660034,-9.024510622024536
54,1,0,8008,0.229,-9.035290479660034,-9.024510622024536
