,right,cam,ctm,rate,cam_time,ctm_time
0,1,0,49560,0.969,-36.151554584503174,-36.070088148117065
1,1,42,44222,0.969,-36.151554584503174,-36.070088148117065
2,1,0,46566,0.969,-36.151554584503174,-36.070088148117065
3,1,0,49079,0.969,-36.151554584503174,-36.070088148117065
4,1,0,45940,0.969,-36.151554584503174,-36.070088148117065
5,1,0,46864,0.969,-36.151554584503174,-36.070088148117065
6,1,0,45446,0.969,-36.151554584503174,-36.070088148117065
7,1,0,39669,0.969,-36.151554584503174,-36.070088148117065
8,1,0,37160,0.969,-36.151554584503174,-36.070088148117065
9,1,0,37919,0.969,-36.151554584503174,-36.070088148117065
10,1,0,48618,0.969,-36.151554584503174,-36.070088148117065
11,1,0,46237,0.969,-36.151554584503174,-36.070088148117065
12,1,0,38960,0.969,-36.151554584503174,-36.070088148117065
13,1,0,48615,0.969,-36.151554584503174,-36.070088148117065
14,1,0,46443,0.969,-36.151554584503174,-36.070088148117065
15,1,0,42691,0.969,-36.151554584503174,-36.070088148117065
16,1,0,39205,0.969,-36.151554584503174,-36.070088148117065
17,1,0,49216,0.969,-36.151554584503174,-36.070088148117065
18,1,0,24591,0.969,-36.151554584503174,-36.070088148117065
19,1,0,45678,0.969,-36.151554584503174,-36.070088148117065
20,1,0,38556,0.969,-36.151554584503174,-36.070088148117065
21,1,0,47574,0.969,-36.151554584503174,-36.070088148117065
22,1,0,47411,0.969,-36.151554584503174,-36.070088148117065
23,1,0,40863,0.969,-36.151554584503174,-36.070088148117065
24,1,0,45406,0.969,-36.151554584503174,-36.070088148117065
25,1,0,48578,0.969,-36.151554584503174,-36.070088148117065
26,1,0,49749,0.969,-36.151554584503174,-36.070088148117065
27,1,0,45794,0.969,-36.151554584503174,-36.070088148117065
28,1,0,48892,0.969,-36.151554584503174,-36.070088148117065
29,1,0,46486,0.969,-36.151554584503174,-36.070088148117065
30,1,0,41588,0.969,-36.151554584503174,-36.070088148117065
31,1,24,46092,0.969,-36.151554584503174,-36.070088148117065
32,1,0,41987,0.969,-36.151554584503174,-36.070088148117065
33,1,0,44456,0.969,-36.151554584503174,-36.070088148117065
34,1,0,49566,0.969,-36.151554584503174,-36.070088148117065
35,1,0,44872,0.969,-36.151554584503174,-36.070088148117065
36,1,0,49412,0.969,-36.151554584503174,-36.070088148117065
37,1,0,46575,0.969,-36.151554584503174,-36.070088148117065
38,1,47,44028,0.969,-36.151554584503174,-36.070088148117065
39,1,0,47285,0.969,-36.151554584503174,-36.070088148117065
40,1,0,46720,0.969,-36.151554584503174,-36.070088148117065
41,1,0,48704,0.969,-36.151554584503174,-36.070088148117065
42,1,0,45900,0.969,-36.151554584503174,-36.070088148117065
43,1,43,44181,0.969,-36.151554584503174,-36.070088148117065
44,1,0,40446,0.969,-36.151554584503174,-36.070088148117065
45,1,0,40055,0.969,-36.151554584503174,-36.070088148117065
46,1,0,46472,0.969,-36.151554584503174,-36.070088148117065
47,1,0,44836,0.969,-36.151554584503174,-36.070088148117065
48,1,0,45425,0.969,-36.151554584503174,-36.070088148117065
49,1,0,45916,0.969,-36.151554584503174,-36.070088148117065
50,1,35,45077,0.969,-36.151554584503174,-36.070088148117065
51,1,0,41350,0.969,-36.151554584503174,-36.070088148117065
52,1,0,43149,0.969,-36.151554584503174,-36.070088148117065
53,1,0,42557,0.969,-36.151554584503174,-36.070088148117065
54,1,0,47846,0.969,-36.151554584503174,-36.070088148117065
55,1,0,48318,0.969,-36.151554584503174,-36.070088148117065
56,1,0,45441,0.969,-36.151554584503174,-36.070088148117065
