,right,cam,ctm,cam_time,ctm_time,rate
0,1,0,49705,-11.068581581115723,-10.133979558944702,1.0
1,1,0,16576,-11.068581581115723,-10.133979558944702,1.0
2,1,0,16575,-11.068581581115723,-10.133979558944702,1.0
3,1,0,16574,-11.068581581115723,-10.133979558944702,1.0
4,1,0,16573,-11.068581581115723,-10.133979558944702,1.0
5,1,0,16572,-11.068581581115723,-10.133979558944702,1.0
6,1,0,16571,-11.068581581115723,-10.133979558944702,1.0
7,1,0,16570,-11.068581581115723,-10.133979558944702,1.0
8,1,0,16569,-11.068581581115723,-10.133979558944702,1.0
9,1,0,16568,-11.068581581115723,-10.133979558944702,1.0
10,1,0,16566,-11.068581581115723,-10.133979558944702,1.0
11,1,0,16556,-11.068581581115723,-10.133979558944702,1.0
12,1,0,16565,-11.068581581115723,-10.133979558944702,1.0
13,1,0,16564,-11.068581581115723,-10.133979558944702,1.0
14,1,0,16563,-11.068581581115723,-10.133979558944702,1.0
15,1,0,16562,-11.068581581115723,-10.133979558944702,1.0
16,1,0,16561,-11.068581581115723,-10.133979558944702,1.0
17,1,0,16560,-11.068581581115723,-10.133979558944702,1.0
18,1,0,16559,-11.068581581115723,-10.133979558944702,1.0
19,1,0,16558,-11.068581581115723,-10.133979558944702,1.0
20,1,0,16557,-11.068581581115723,-10.133979558944702,1.0
21,1,0,16577,-11.068581581115723,-10.133979558944702,1.0
22,1,0,16567,-11.068581581115723,-10.133979558944702,1.0
23,1,0,16578,-11.068581581115723,-10.133979558944702,1.0
24,1,0,16591,-11.068581581115723,-10.133979558944702,1.0
25,1,0,16600,-11.068581581115723,-10.133979558944702,1.0
26,1,0,16599,-11.068581581115723,-10.133979558944702,1.0
27,1,0,16598,-11.068581581115723,-10.133979558944702,1.0
28,1,0,16597,-11.068581581115723,-10.133979558944702,1.0
29,1,0,16596,-11.068581581115723,-10.133979558944702,1.0
30,1,0,16595,-11.068581581115723,-10.133979558944702,1.0
31,1,0,16594,-11.068581581115723,-10.133979558944702,1.0
32,1,0,16593,-11.068581581115723,-10.133979558944702,1.0
33,1,0,16592,-11.068581581115723,-10.133979558944702,1.0
34,1,0,16590,-11.068581581115723,-10.133979558944702,1.0
35,1,0,16580,-11.068581581115723,-10.133979558944702,1.0
36,1,0,16589,-11.068581581115723,-10.133979558944702,1.0
37,1,0,16588,-11.068581581115723,-10.133979558944702,1.0
38,1,0,16587,-11.068581581115723,-10.133979558944702,1.0
39,1,0,16586,-11.068581581115723,-10.133979558944702,1.0
40,1,0,16585,-11.068581581115723,-10.133979558944702,1.0
41,1,0,16584,-11.068581581115723,-10.133979558944702,1.0
42,1,0,16583,-11.068581581115723,-10.133979558944702,1.0
43,1,0,16582,-11.068581581115723,-10.133979558944702,1.0
44,1,0,16581,-11.068581581115723,-10.133979558944702,1.0
45,1,0,16579,-11.068581581115723,-10.133979558944702,1.0
