,right,cam,ctm,cam_time,ctm_time,rate
0,1,0,10000,-5.678872346878052,-2.7627971172332764,0.003875968992248062
1,1,0,3340,-5.678872346878052,-2.7627971172332764,0.003875968992248062
2,1,0,3339,-5.678872346878052,-2.7627971172332764,0.003875968992248062
3,1,0,3338,-5.678872346878052,-2.7627971172332764,0.003875968992248062
4,1,0,3337,-5.678872346878052,-2.7627971172332764,0.003875968992248062
5,1,0,3336,-5.678872346878052,-2.7627971172332764,0.003875968992248062
6,1,0,3335,-5.678872346878052,-2.7627971172332764,0.003875968992248062
7,1,0,3334,-5.678872346878052,-2.7627971172332764,0.003875968992248062
8,1,0,3332,-5.678872346878052,-2.7627971172332764,0.003875968992248062
9,1,0,3324,-5.678872346878052,-2.7627971172332764,0.003875968992248062
10,1,0,3331,-5.678872346878052,-2.7627971172332764,0.003875968992248062
11,1,0,3330,-5.678872346878052,-2.7627971172332764,0.003875968992248062
12,1,0,3329,-5.678872346878052,-2.7627971172332764,0.003875968992248062
13,1,0,3328,-5.678872346878052,-2.7627971172332764,0.003875968992248062
14,1,0,3327,-5.678872346878052,-2.7627971172332764,0.003875968992248062
15,1,0,3326,-5.678872346878052,-2.7627971172332764,0.003875968992248062
16,1,0,3325,-5.678872346878052,-2.7627971172332764,0.003875968992248062
17,1,0,3341,-5.678872346878052,-2.7627971172332764,0.003875968992248062
18,1,0,3342,-5.678872346878052,-2.7627971172332764,0.003875968992248062
19,1,0,3343,-5.678872346878052,-2.7627971172332764,0.003875968992248062
20,1,0,3344,-5.678872346878052,-2.7627971172332764,0.003875968992248062
21,1,0,3359,-5.678872346878052,-2.7627971172332764,0.003875968992248062
22,1,0,3358,-5.678872346878052,-2.7627971172332764,0.003875968992248062
23,1,0,3357,-5.678872346878052,-2.7627971172332764,0.003875968992248062
24,1,0,3356,-5.678872346878052,-2.7627971172332764,0.003875968992248062
25,1,0,3355,-5.678872346878052,-2.7627971172332764,0.003875968992248062
26,1,0,3354,-5.678872346878052,-2.7627971172332764,0.003875968992248062
27,1,0,3353,-5.678872346878052,-2.7627971172332764,0.003875968992248062
28,1,0,3352,-5.678872346878052,-2.7627971172332764,0.003875968992248062
29,1,0,3351,-5.678872346878052,-2.7627971172332764,0.003875968992248062
30,1,0,3350,-5.678872346878052,-2.7627971172332764,0.003875968992248062
31,1,0,3349,-5.678872346878052,-2.7627971172332764,0.003875968992248062
32,1,0,3348,-5.678872346878052,-2.7627971172332764,0.003875968992248062
33,1,0,3347,-5.678872346878052,-2.7627971172332764,0.003875968992248062
34,1,0,3346,-5.678872346878052,-2.7627971172332764,0.003875968992248062
35,1,0,3345,-5.678872346878052,-2.7627971172332764,0.003875968992248062
36,1,0,3333,-5.678872346878052,-2.7627971172332764,0.003875968992248062
37,1,0,3322,-5.678872346878052,-2.7627971172332764,0.003875968992248062
38,1,0,3294,-5.678872346878052,-2.7627971172332764,0.003875968992248062
39,1,0,3321,-5.678872346878052,-2.7627971172332764,0.003875968992248062
40,1,0,3301,-5.678872346878052,-2.7627971172332764,0.003875968992248062
41,1,0,3300,-5.678872346878052,-2.7627971172332764,0.003875968992248062
42,1,0,3299,-5.678872346878052,-2.7627971172332764,0.003875968992248062
43,1,0,3298,-5.678872346878052,-2.7627971172332764,0.003875968992248062
44,1,0,3297,-5.678872346878052,-2.7627971172332764,0.003875968992248062
45,1,0,3296,-5.678872346878052,-2.7627971172332764,0.003875968992248062
46,1,0,3295,-5.678872346878052,-2.7627971172332764,0.003875968992248062
47,1,0,3293,-5.678872346878052,-2.7627971172332764,0.003875968992248062
48,1,0,3285,-5.678872346878052,-2.7627971172332764,0.003875968992248062
49,1,0,3292,-5.678872346878052,-2.7627971172332764,0.003875968992248062
50,1,0,3291,-5.678872346878052,-2.7627971172332764,0.003875968992248062
51,1,0,3290,-5.678872346878052,-2.7627971172332764,0.003875968992248062
52,1,0,3289,-5.678872346878052,-2.7627971172332764,0.003875968992248062
53,1,0,3288,-5.678872346878052,-2.7627971172332764,0.003875968992248062
54,1,0,3287,-5.678872346878052,-2.7627971172332764,0.003875968992248062
55,1,0,3286,-5.678872346878052,-2.7627971172332764,0.003875968992248062
56,1,0,3302,-5.678872346878052,-2.7627971172332764,0.003875968992248062
57,1,0,3303,-5.678872346878052,-2.7627971172332764,0.003875968992248062
58,1,0,3304,-5.678872346878052,-2.7627971172332764,0.003875968992248062
59,1,0,3305,-5.678872346878052,-2.7627971172332764,0.003875968992248062
60,1,0,3320,-5.678872346878052,-2.7627971172332764,0.003875968992248062
61,1,0,3319,-5.678872346878052,-2.7627971172332764,0.003875968992248062
62,0,0,3318,-5.678872346878052,-2.7627971172332764,0.003875968992248062
63,1,0,3317,-5.678872346878052,-2.7627971172332764,0.003875968992248062
64,1,0,3316,-5.678872346878052,-2.7627971172332764,0.003875968992248062
65,1,0,3315,-5.678872346878052,-2.7627971172332764,0.003875968992248062
66,1,0,3314,-5.678872346878052,-2.7627971172332764,0.003875968992248062
67,1,0,3313,-5.678872346878052,-2.7627971172332764,0.003875968992248062
68,1,0,3312,-5.678872346878052,-2.7627971172332764,0.003875968992248062
69,1,0,3311,-5.678872346878052,-2.7627971172332764,0.003875968992248062
70,1,0,3310,-5.678872346878052,-2.7627971172332764,0.003875968992248062
71,1,0,3309,-5.678872346878052,-2.7627971172332764,0.003875968992248062
72,1,0,3308,-5.678872346878052,-2.7627971172332764,0.003875968992248062
73,1,0,3307,-5.678872346878052,-2.7627971172332764,0.003875968992248062
74,1,0,3306,-5.678872346878052,-2.7627971172332764,0.003875968992248062
75,1,0,3360,-5.678872346878052,-2.7627971172332764,0.003875968992248062
76,1,0,3323,-5.678872346878052,-2.7627971172332764,0.003875968992248062
77,1,0,3361,-5.678872346878052,-2.7627971172332764,0.003875968992248062
78,1,0,3401,-5.678872346878052,-2.7627971172332764,0.003875968992248062
79,1,0,3418,-5.678872346878052,-2.7627971172332764,0.003875968992248062
80,1,0,3417,-5.678872346878052,-2.7627971172332764,0.003875968992248062
81,1,0,3416,-5.678872346878052,-2.7627971172332764,0.003875968992248062
82,1,0,3415,-5.678872346878052,-2.7627971172332764,0.003875968992248062
83,1,0,3414,-5.678872346878052,-2.7627971172332764,0.003875968992248062
84,1,0,3413,-5.678872346878052,-2.7627971172332764,0.003875968992248062
85,1,0,3412,-5.678872346878052,-2.7627971172332764,0.003875968992248062
86,1,0,3410,-5.678872346878052,-2.7627971172332764,0.003875968992248062
87,1,0,3402,-5.678872346878052,-2.7627971172332764,0.003875968992248062
88,1,0,3409,-5.678872346878052,-2.7627971172332764,0.003875968992248062
